"Country","Year","Age","mxm","mxf","dxm","dxf"
"Brazil",2011,27,0.00267719623493952,0.000847777358753769,0.00253627685107638,0.00082689334267355
"Brazil",2011,28,0.00273119009191046,0.000905438446943527,0.00258044127239676,0.000882360204613614
"Brazil",2011,29,0.00279686191938565,0.000966907013603508,0.00263519461783837,0.000941380337684458
"Brazil",2011,30,0.00287,0.00103,0.00269645417432585,0.0010018069062266
"Brazil",2011,31,0.00294749677469012,0.00109283048106483,0.00276122156125056,0.00106179001459572
"Brazil",2011,32,0.00303215742816188,0.00115691316952857,0.00283205200749812,0.0011227888313935
"Brazil",2011,33,0.00312872874843993,0.00122520482904368,0.00291326239593181,0.00118765077762576
"Brazil",2011,34,0.00324259443399527,0.00130138017055907,0.0030096836305038,0.00125989865405959
"Brazil",2011,35,0.00338,0.00139,0.00312684881634866,0.00134388409582136
"Brazil",2011,36,0.00354637370635156,0.00149561065791119,0.00326941988493701,0.00144390619406002
"Brazil",2011,37,0.00373985503868767,0.00161880727127918,0.0034352540510451,0.00156041209523072
"Brazil",2011,38,0.00395585024850884,0.00175863098050454,0.00361970286389812,0.00169233176080048
"Brazil",2011,39,0.00418843761760754,0.00191331908885463,0.00381695219662823,0.00183781108537831
"Brazil",2011,40,0.00443,0.00208,0.00401973141379268,0.00199392902347361
"Brazil",2011,41,0.00467447163545483,0.00225569287499609,0.00422229861638341,0.00215766931321053
"Brazil",2011,42,0.00492921139393374,0.00244176604436167,0.00443106963728615,0.00233017733694118
"Brazil",2011,43,0.00520718234154389,0.00264149414182739,0.00465728672168635,0.00251437942626383
"Brazil",2011,44,0.00552424422169776,0.00285910985925891,0.00491442757844831,0.00271404865449575
"Brazil",2011,45,0.0059,0.0031,0.00521881094083669,0.00293396245729292
"Brazil",2011,46,0.00635347312626551,0.00336959560944424,0.00558560519311657,0.00317881958995781
"Brazil",2011,47,0.0068841147570254,0.00366860311857681,0.00601219425668026,0.00344874127899781
"Brazil",2011,48,0.00748285052336378,0.00399552326472572,0.0064883262553637,0.00374170408617379
"Brazil",2011,49,0.00813527895164949,0.00434750119771621,0.00699917997390889,0.00405437557425072
"Brazil",2011,50,0.00882,0.00472,0.00752423087394465,0.00438184955146472
"Brazil",2011,51,0.00951469353695857,0.00510877149876256,0.00804280737852846,0.00471952025600051
"Brazil",2011,52,0.010221870039732,0.00551785628717113,0.00855575226151855,0.00507042599970404
"Brazil",2011,53,0.0109544219468851,0.00595530180986603,0.00907234875050615,0.0054411004139824
"Brazil",2011,54,0.0117296853788861,0.00643156567181384,0.00960487561680733,0.0058399645485582
"Brazil",2011,55,0.01257,0.00696,0.0101686920012291,0.00627762217281933
"Brazil",2011,56,0.0134995336744658,0.00755515394095274,0.0107792585723941,0.00676515546373981
"Brazil",2011,57,0.0145309064964218,0.00822485890369407,0.0114413578243809,0.00730696268303999
"Brazil",2011,58,0.0156740529919121,0.00897503312516064,0.012156512374534,0.00790515266241965
"Brazil",2011,59,0.0169398196533513,0.00981154801684167,0.0129257734341068,0.00856116965558166
"Brazil",2011,60,0.01834,0.01074,0.0137495553918588,0.00927551721275822
"Brazil",2011,61,0.0198855886431071,0.0117656095894679,0.0146261541901466,0.0100476027904876
"Brazil",2011,62,0.0215802652272825,0.0128935651991946,0.0155470419158452,0.0108759653473783
"Brazil",2011,63,0.0234232003260864,0.0141283615360358,0.0164994297471672,0.0117576513789949
"Brazil",2011,64,0.0254096531456125,0.0154732850678877,0.017467158310299,0.0126877739765474
"Brazil",2011,65,0.02753,0.01693,0.018430599066239,0.0136592227880236
"Brazil",2011,66,0.0297774584658237,0.018502362225817,0.0193723741967891,0.0146657741301704
"Brazil",2011,67,0.0321788229888698,0.0202118743460865,0.0202963871670478,0.0157137935191782
"Brazil",2011,68,0.0347782730009067,0.022090671575899,0.0212141255390348,0.0168151776906439
"Brazil",2011,69,0.0376318370217319,0.0241795322993895,0.0221390193969586,0.0179844759615198
"Brazil",2011,70,0.04081,0.02653,0.0230859351868793,0.0192389596733796
"Brazil",2011,71,0.0443759651252102,0.0291956076633848,0.024057166710619,0.0205905747052492
"Brazil",2011,72,0.0482962660898734,0.0321911489984103,0.024997859032629,0.0220174183150803
"Brazil",2011,73,0.0524844156646783,0.0355114751039395,0.02583173936694,0.0234805347239011
"Brazil",2011,74,0.0568152318391642,0.0391371148853902,0.026477301987496,0.0249305089260965
"Brazil",2011,75,0.06112,0.04303,0.0268536368343612,0.026307898983605
"Brazil",2011,76,0.0652406150712173,0.0471490380569069,0.0269102719086391,0.0275563925336556
"Brazil",2011,77,0.0692249571865563,0.0515201922442747,0.0266982004336029,0.0286629116425091
"Brazil",2011,78,0.0732110364913407,0.0562019493761296,0.0262956562136294,0.02962950202087
"Brazil",2011,79,0.0773782473498635,0.0612718041977494,0.0257777446070483,0.0304613762718638
"Brazil",2011,80,0.08195,0.06683,0.0252114916859018,0.0311653840816171
"Brazil",2011,81,0.0871527167936771,0.0729880104893584,0.0246397451127748,0.0317413800298663
"Brazil",2011,82,0.0930569007667424,0.0798132937675342,0.0240438012267925,0.0321595216105875
"Brazil",2011,83,0.0996874771289901,0.0873612032140554,0.0233925855300876,0.0323816373216735
"Brazil",2011,84,0.107064544951966,0.0956880417031695,0.0226584651133057,0.0323701110853767
"Brazil",2011,85,0.1152,0.10485,0.0218183376745335,0.0320901613562767
"Brazil",2011,86,0.124112479221304,0.114908697743848,0.0208579870491377,0.0315143486493856
"Brazil",2011,87,0.13389119960544,0.125955443529934,0.0197807838391362,0.0306302545161656
"Brazil",2011,88,0.144658986192265,0.138099590734524,0.0185958312282447,0.0294359487001708
"Brazil",2011,89,0.156559273522511,0.151464582962288,0.0173145545126248,0.0279395228818566
"Brazil",2011,90,0.16976,0.16619,0.0159509065444925,0.0261603776478293
"Brazil",2011,91,0.184451002152013,0.18243117918079,0.014521007775704,0.0241297024034985
